customer_id,dob,age,age_imputed,gender,location,account_balance,tx_count,total_spend
C1032011,1987-09-09,29,29,F,GURGAON,3765.92,3,745.59
C1023327,1951-07-24,65,65,M,AHMEDABAD,38559.36,2,993.37
C1030002,1983-01-13,33,33,M,HYDERABAD,9476.77,8,4069.43
C1017579,1953-09-28,63,63,M,NEW DELHI,15883.23,1,1056.38
C1031684,1984-12-23,32,32,M,INDORE,14249.43,6,3677.10
C1025188,1975-06-10,41,41,M,CHENNAI,10205.43,3,2509.99
C1009142,1996-10-21,20,20,F,HYDERABAD,6148.92,5,2256.03
C1035411,1970-01-22,46,46,UNKNOWN,NEW DELHI,19352.64,3,782.15
C1035627,1991-05-23,25,25,M,BANGALORE,38977.70,1,828.97
C1024524,1998-03-12,18,18,M,NOIDA,33500.67,2,952.12
C1003353,1995-10-12,21,21,M,MUMBAI,1338.03,1,237.89
C1041772,,,42,M,NEW DELHI,9914.23,5,1918.49
C1013329,1992-04-27,24,24,M,NEW DELHI,3075.10,2,698.10
C1021588,1971-05-04,45,45,F,PUNE,60097.03,2,1365.39
C1026877,1986-12-02,30,30,F,MUMBAI,19448.02,2,1185.75
C1011140,1963-02-03,53,53,M,NEW DELHI,56740.41,3,2109.14
C1049773,1975-07-18,41,41,F,NOIDA,21604.69,3,7420.91
C1001696,1991-12-09,25,25,F,KOLKATA,51292.49,2,1276.11
C1021669,1992-03-23,24,24,M,BANGALORE,91200.23,2,151.19
C1048240,1951-04-10,65,65,M,BANGALORE,4508.11,1,894.13
C1040836,1994-03-13,22,22,F,NOIDA,10156.69,2,3672.44
C1036276,1957-06-18,59,59,M,GURGAON,44711.53,6,2614.37
C1043789,1960-01-16,56,56,F,MUMBAI,10224.02,3,804.97
C1024695,1952-12-23,64,64,F,CHENNAI,3893.50,1,7201.72
C1003441,1986-08-17,30,30,M,HYDERABAD,32222.59,7,10804.15
C1045954,1989-02-21,27,27,UNKNOWN,KOLKATA,50464.16,1,388.95
C1021613,1992-12-08,24,24,M,MUMBAI,6492.31,4,2770.97
C1032188,1971-06-03,45,45,M,HYDERABAD,4347.71,2,194.77
C1006642,1957-11-01,59,59,M,CHENNAI,6025.01,6,4911.47
C1037736,1972-12-05,44,44,F,NEW DELHI,14900.52,1,172.28
C1035078,1973-09-06,43,43,M,AHMEDABAD,7368.39,5,3707.33
C1012403,1956-05-02,60,60,F,NOIDA,4440.30,1,564.71
C1022743,1993-12-05,23,23,M,AHMEDABAD,17526.24,3,4002.05
C1045678,1978-07-15,38,38,M,CHENNAI,29921.39,2,542.99
C1020564,1974-03-08,42,42,M,BANGALORE,8689.12,3,1883.67
C1029317,1961-01-18,55,55,F,JAIPUR,29759.77,1,265.73
C1006109,1985-09-11,31,31,F,MUMBAI,11276.68,1,128.86
C1034774,1980-08-19,36,36,F,PUNE,7166.96,3,1336.18
C1030708,1968-05-13,48,48,F,MUMBAI,6081.27,5,1903.37
C1016558,1969-07-11,47,47,M,MUMBAI,28513.93,3,866.90
C1045733,1974-07-06,42,42,M,LUCKNOW,31816.61,2,2096.88
C1036208,1952-01-21,64,64,M,JAIPUR,9895.41,6,10198.85
C1034544,,,42,M,NOIDA,36577.43,2,2463.09
C1013407,1986-01-17,30,30,F,KOLKATA,89979.46,6,2581.03
C1021412,1997-12-14,19,19,F,NEW DELHI,24406.08,1,348.59
C1016740,1953-02-17,63,63,M,HYDERABAD,6025.14,1,79.87
C1000928,,,42,UNKNOWN,BANGALORE,9425.49,3,2562.74
C1023389,1998-02-07,18,18,M,NEW DELHI,8287.34,3,1612.35
C1043532,1974-02-27,42,42,M,SURAT,8224.16,3,397.86
C1047503,1956-07-11,60,60,F,CHENNAI,23245.98,4,2764.55
C1022371,,,42,F,NEW DELHI,10072.53,3,3402.97
C1035653,1981-09-20,35,35,M,BANGALORE,8659.75,5,6422.07
C1049440,1972-03-10,44,44,M,BANGALORE,154388.18,3,2457.41
C1029436,1979-05-20,37,37,M,PUNE,18906.68,3,1299.41
C1008922,1997-09-21,19,19,M,KOLKATA,17895.86,4,1880.90
C1030626,1966-05-22,50,50,M,BANGALORE,14063.12,3,2033.17
C1001234,1989-11-24,27,27,M,CHENNAI,13822.03,3,399.79
C1010736,1972-03-11,44,44,F,CHENNAI,8113.30,4,4158.39
C1035035,1990-02-09,26,26,M,HYDERABAD,13625.00,4,2978.74
C1015464,1966-05-07,50,50,M,SURAT,31672.47,3,2677.27
C1008239,1977-06-21,39,39,F,GURGAON,8254.30,3,1931.94
C1035855,1983-08-27,33,33,M,NEW DELHI,4614.33,5,1154.11
C1027272,1982-02-20,34,34,M,MUMBAI,32596.13,1,584.88
C1028639,1959-06-18,57,57,M,SURAT,38557.92,2,785.16
C1011537,,,42,M,BANGALORE,8070.69,1,286.07
C1036105,1971-09-17,45,45,M,CHENNAI,6790.47,4,3089.16
C1028793,1976-08-17,40,40,M,AHMEDABAD,9695.32,3,6239.01
C1041314,1961-08-19,55,55,F,PUNE,151814.12,2,1403.63
C1021153,1993-04-18,23,23,F,KOLKATA,5030.06,5,14036.95
C1007696,1961-08-07,55,55,F,AHMEDABAD,97642.26,4,2491.06
C1027097,1988-10-17,28,28,M,NEW DELHI,2013.34,4,1211.19
C1042668,1964-01-07,52,52,M,CHENNAI,19908.27,1,1613.56
C1023659,1974-07-08,42,42,M,KOLKATA,16292.17,3,677.09
C1014635,1998-12-14,18,18,M,KOLKATA,10969.14,2,1111.62
C1020494,,,42,M,NOIDA,18044.12,4,882.55
C1026256,1977-05-07,39,39,M,MUMBAI,5225.50,6,2232.55
C1033596,,,42,M,MUMBAI,31091.38,2,1484.71
C1021713,1993-05-22,23,23,M,GURGAON,4626.41,6,3533.00
C1044639,1963-12-10,53,53,M,HYDERABAD,6131.60,5,2151.68
C1023416,1957-10-18,59,59,F,MUMBAI,2833.96,3,705.34
C1013989,1955-08-14,61,61,M,BANGALORE,14849.92,3,642.54
C1039669,1971-03-09,45,45,M,NEW DELHI,43669.37,2,2849.65
C1029675,1997-03-21,19,19,M,NOIDA,71157.99,4,4696.54
C1029688,1985-09-26,31,31,M,PUNE,8441.09,5,2570.87
C1048264,1980-10-12,36,36,M,CHENNAI,22809.94,2,338.86
C1001487,1980-08-22,36,36,M,MUMBAI,88392.03,1,1450.85
C1034399,1996-04-15,20,20,M,KOLKATA,21056.53,3,683.09
C1010322,1991-05-24,25,25,F,BANGALORE,37324.91,5,1518.92
C1038575,1951-07-06,65,65,F,CHENNAI,58337.90,2,1265.06
C1031168,1978-08-07,38,38,F,HYDERABAD,56698.89,5,2521.99
C1018087,1992-08-10,24,24,F,MUMBAI,7965.42,5,3519.56
C1012764,1975-04-05,41,41,M,PUNE,105003.34,3,2580.11
C1047738,,,42,M,PUNE,54791.04,5,12461.71
C1023578,1991-10-18,25,25,M,HYDERABAD,174620.38,5,1998.73
C1030682,1986-09-14,30,30,M,MUMBAI,21556.67,4,1039.16
C1034092,1963-01-14,53,53,M,BANGALORE,3021.65,2,451.18
C1009320,1997-03-22,19,19,F,BANGALORE,17068.91,3,1958.92
C1020458,1994-08-09,22,22,M,MUMBAI,9209.25,2,1677.58
C1035943,,,42,M,KOLKATA,40761.36,4,1102.49
C1022392,1991-12-18,25,25,M,MUMBAI,14281.88,3,1783.16
C1034683,1963-04-01,53,53,F,BANGALORE,13765.10,1,130.28
C1035651,1976-09-13,40,40,M,KOLKATA,5643.21,1,1175.73
C1041615,1991-02-13,25,25,M,MUMBAI,17923.40,2,1489.11
C1013929,1978-06-23,38,38,M,MUMBAI,33067.98,4,5786.86
C1025794,1980-01-02,36,36,M,CHENNAI,62087.45,5,3825.53
C1027559,1969-07-05,47,47,F,MUMBAI,28429.60,2,1589.62
C1043771,1996-08-06,20,20,F,GURGAON,20168.99,4,2580.65
C1045278,1960-07-12,56,56,M,NEW DELHI,10049.53,5,6969.67
C1041284,1961-02-24,55,55,M,NEW DELHI,3218.50,3,757.41
C1004877,1964-09-09,52,52,M,MUMBAI,30381.26,2,1672.10
C1032161,1952-10-14,64,64,M,MUMBAI,8563.25,3,643.11
C1038462,1978-10-08,38,38,M,MUMBAI,5397.03,2,3335.74
C1002837,1981-07-15,35,35,M,GURGAON,54252.95,1,659.46
C1022270,1964-12-10,52,52,M,GURGAON,11013.63,2,1195.29
C1023480,1993-11-25,23,23,M,LUCKNOW,3673.82,1,1743.49
C1043980,1952-07-10,64,64,M,CHENNAI,36409.59,5,4491.22
C1006865,1985-06-16,31,31,M,NEW DELHI,23479.20,2,2152.90
C1019264,,,42,M,CHENNAI,2723.43,4,3175.17
C1038283,1991-05-23,25,25,M,CHENNAI,8016.02,5,2532.95
C1004763,1995-09-03,21,21,M,NEW DELHI,1736.19,3,4568.12
C1002296,1970-03-19,46,46,M,CHENNAI,7403.83,7,4781.11
C1039505,,,42,F,INDORE,9659.97,3,2727.40
C1026953,1952-12-27,64,64,M,MUMBAI,89015.26,2,789.88
C1026833,1968-04-16,48,48,M,PUNE,5304.73,1,62.66
C1049264,1970-05-07,46,46,F,NOIDA,12924.10,3,1890.64
C1039919,,,42,M,HYDERABAD,15261.17,2,4357.49
C1032256,1977-12-28,39,39,M,BANGALORE,102921.03,2,2951.65
C1020399,,,42,M,PUNE,68647.13,3,838.71
C1011945,1957-10-18,59,59,F,GURGAON,3993.79,4,686.86
C1030629,1962-09-20,54,54,M,KOLKATA,6354.95,2,2816.03
C1048398,1977-02-19,39,39,M,CHENNAI,5880.46,4,1705.34
C1000827,1976-09-02,40,40,M,KOLKATA,33466.20,1,157.67
C1003099,1961-01-26,55,55,M,HYDERABAD,13919.86,3,2870.68
C1020641,1982-03-27,34,34,M,MUMBAI,71517.68,2,1543.30
C1008952,1954-04-18,62,62,M,HYDERABAD,22534.03,1,675.38
C1042709,1958-06-25,58,58,M,MUMBAI,6471.02,2,3139.87
C1011355,,,42,M,MUMBAI,6625.00,3,1070.45
C1049572,1987-03-07,29,29,M,JAIPUR,76630.02,4,8294.80
C1002230,1972-05-15,44,44,F,PUNE,52368.29,4,3078.22
C1024324,1961-08-19,55,55,M,NOIDA,6012.78,4,768.00
C1014352,1987-01-13,29,29,M,PUNE,10936.18,8,6839.17
C1013074,1974-01-25,42,42,M,LUCKNOW,25981.05,6,9167.38
C1034432,1960-08-17,56,56,M,JAIPUR,55919.04,5,4259.41
C1034462,1997-12-13,19,19,M,HYDERABAD,16424.30,2,1908.40
C1016398,1953-11-18,63,63,F,PUNE,4182.07,3,805.62
C1044879,1960-06-21,56,56,F,KOLKATA,11108.63,2,157.02
C1009530,1971-03-17,45,45,F,AHMEDABAD,66933.91,3,1798.15
C1011965,1958-03-01,58,58,M,NEW DELHI,3228.53,1,81.35
C1026771,1966-05-02,50,50,F,GURGAON,38275.52,2,1312.69
C1025102,1991-05-28,25,25,F,THANE,13193.57,2,2204.36
C1001459,1995-12-22,21,21,M,PUNE,34639.11,4,2595.77
C1002323,1973-06-20,43,43,M,HYDERABAD,2474.76,6,7788.98
C1000452,1970-08-13,46,46,M,NEW DELHI,57127.33,5,2525.70
C1024655,1989-11-11,27,27,M,BANGALORE,6632.44,1,100.38
C1015421,1997-03-04,19,19,M,MUMBAI,10517.90,4,5630.63
C1010922,1988-01-12,28,28,M,BANGALORE,13857.88,1,1531.12
C1041292,1951-03-09,65,65,M,LUCKNOW,8745.53,1,141.16
C1006676,1996-07-23,20,20,M,LUCKNOW,98022.17,2,895.69
C1001837,1981-11-21,35,35,F,NEW DELHI,23846.27,6,644.74
C1007371,1954-03-18,62,62,M,NOIDA,72915.05,3,510.74
C1006643,1972-11-13,44,44,F,BANGALORE,116205.15,1,462.27
C1018543,,,42,F,GURGAON,26519.82,3,1731.60
C1002174,1955-03-14,61,61,F,HYDERABAD,2175.00,2,1765.07
C1016741,,,42,M,INDORE,9966.86,7,8051.85
C1044373,1975-08-19,41,41,M,NEW DELHI,8458.64,7,3176.64
C1005618,,,42,F,CHENNAI,6671.30,3,2563.05
C1017004,1998-05-24,18,18,F,NEW DELHI,7190.73,2,1889.37
C1029730,1966-03-19,50,50,M,PUNE,38650.51,4,1412.49
C1033457,1977-04-25,39,39,M,NOIDA,24643.62,3,615.85
C1025300,1964-01-20,52,52,M,BANGALORE,30494.27,5,5906.67
C1031344,1957-03-03,59,59,M,NEW DELHI,9687.79,3,915.27
C1025846,1959-12-26,57,57,M,MUMBAI,14620.60,5,5603.04
C1006143,1954-02-14,62,62,M,CHENNAI,16184.35,1,218.69
C1018641,1952-02-23,64,64,M,BANGALORE,12525.29,5,3786.05
C1011702,1954-09-24,62,62,F,NEW DELHI,54140.07,1,333.34
C1011815,1991-03-15,25,25,F,BANGALORE,8299.55,5,7438.13
C1024183,1967-09-05,49,49,M,HYDERABAD,3340.84,6,4368.46
C1038563,1968-01-13,48,48,M,NEW DELHI,73879.16,2,541.69
C1016156,1973-02-19,43,43,M,MUMBAI,233653.50,2,964.91
C1029237,1991-05-04,25,25,M,NEW DELHI,5589.15,3,2909.63
C1013709,1954-03-13,62,62,F,AHMEDABAD,29213.78,2,714.62
C1003213,1951-02-22,65,65,M,NEW DELHI,36400.91,2,742.78
C1034486,1983-11-02,33,33,M,PATNA,16647.99,2,218.82
C1006373,1994-06-14,22,22,F,MUMBAI,2658.27,3,1215.90
C1009106,1989-04-12,27,27,F,JAIPUR,12474.45,2,2367.23
C1023012,,,42,M,NOIDA,4692.22,2,707.15
C1046988,1975-09-01,41,41,M,NEW DELHI,30480.03,1,337.75
C1004658,1957-11-10,59,59,F,HYDERABAD,19836.48,5,1752.59
C1044864,1991-05-08,25,25,M,MUMBAI,21292.46,5,2805.85
C1031097,1970-07-03,46,46,F,NEW DELHI,3167.08,3,1008.59
C1041589,1957-05-25,59,59,M,CHENNAI,32539.43,4,1752.40
C1026765,1951-12-17,65,65,M,MUMBAI,8593.61,4,3035.88
C1048121,1984-12-17,32,32,M,NEW DELHI,8913.51,3,437.43
C1048494,1993-06-11,23,23,M,GURGAON,39248.20,5,3421.59
C1011312,1989-07-06,27,27,M,NEW DELHI,1974.69,1,48.04
C1038435,1986-01-20,30,30,M,JAIPUR,7570.41,1,96.84
C1019810,,,42,M,BANGALORE,40424.95,2,990.02
C1032889,1977-12-23,39,39,M,GURGAON,28682.79,3,1225.29
C1023272,1989-01-10,27,27,M,HYDERABAD,41710.37,3,3340.10
C1038240,1978-05-20,38,38,M,HYDERABAD,8875.01,2,2276.16
C1018373,1972-11-27,44,44,M,BANGALORE,3472.79,4,6612.19
C1018888,1981-04-06,35,35,F,BANGALORE,9867.77,6,7476.93
C1009336,1981-08-21,35,35,F,HYDERABAD,8668.32,5,4635.74
C1011409,1977-01-03,39,39,F,BANGALORE,3312.18,5,2950.48
C1026197,1971-04-06,45,45,M,PATNA,43458.41,8,2673.05
C1023254,1951-12-15,65,65,M,MUMBAI,38841.20,2,2528.96
C1006613,1968-06-21,48,48,M,HYDERABAD,66035.69,2,389.31
C1002580,1980-07-16,36,36,F,MUMBAI,6824.26,3,1006.46
C1023125,1982-07-26,34,34,M,HYDERABAD,18471.11,4,1614.48
C1000514,1993-09-27,23,23,M,NOIDA,7339.24,3,813.34
C1010835,,,42,M,LUCKNOW,10287.14,1,71.39
C1042171,1965-04-13,51,51,M,NEW DELHI,12280.58,3,1345.97
C1015599,1980-12-02,36,36,M,PUNE,2739.97,3,914.27
C1046358,1983-07-27,33,33,F,THANE,1744.15,6,4418.95
C1005868,1989-06-19,27,27,F,NEW DELHI,10134.39,3,485.93
C1008992,1996-06-26,20,20,M,KOLKATA,50331.68,4,332.24
C1030309,1977-04-06,39,39,M,BANGALORE,5311.85,3,981.53
C1026010,,,42,M,HYDERABAD,43888.74,3,1246.93
C1000607,1973-11-26,43,43,M,NEW DELHI,20109.68,5,1736.30
C1029515,1953-11-09,63,63,F,NEW DELHI,147510.71,2,842.50
C1031785,1986-10-22,30,30,M,LUCKNOW,12743.37,3,1361.37
C1033703,1976-04-19,40,40,M,KOLKATA,20628.79,1,229.26
C1035821,,,42,F,MUMBAI,92831.53,5,1703.80
C1008443,1980-01-04,36,36,M,BANGALORE,8673.95,4,3545.91
C1011697,1962-08-27,54,54,M,HYDERABAD,19008.51,6,2461.95
C1012233,1995-11-17,21,21,M,AHMEDABAD,29313.13,2,2521.47
C1035491,1987-12-06,29,29,M,PUNE,249506.24,2,929.07
C1012102,1970-12-21,46,46,M,GURGAON,30905.67,3,1236.47
C1002510,1970-10-19,46,46,F,CHENNAI,28478.19,4,6649.41
C1036253,1968-10-10,48,48,M,THANE,12412.13,3,5054.36
C1017835,1995-10-16,21,21,M,CHENNAI,10730.22,2,1049.46
C1047134,1957-06-04,59,59,M,MUMBAI,12736.65,3,2599.08
C1013236,1979-08-15,37,37,M,MUMBAI,24306.50,4,1425.51
C1013685,,,42,M,MUMBAI,25731.40,2,4667.22
C1042754,1997-05-04,19,19,M,AHMEDABAD,41952.95,3,1945.53
C1022363,,,42,M,MUMBAI,10263.13,5,4539.94
C1042799,1968-01-05,48,48,M,PUNE,9039.75,2,711.18
C1015637,1975-02-06,41,41,M,BANGALORE,3872.83,4,2232.71
C1004435,1989-12-24,27,27,F,MUMBAI,20569.82,1,331.38
C1035090,1997-10-23,19,19,M,PUNE,12404.85,4,1898.52
C1014830,1973-09-19,43,43,F,HYDERABAD,8359.14,4,2981.20
C1038613,,,42,M,MUMBAI,1983.21,1,259.97
C1042244,1983-01-22,33,33,M,NEW DELHI,17719.65,3,2549.94
C1015896,1987-12-12,29,29,M,MUMBAI,6624.31,2,451.38
C1022623,,,42,M,THANE,7045.51,3,985.08
C1004322,1951-02-26,65,65,F,NEW DELHI,24747.14,4,1033.52
C1048488,1978-02-16,38,38,F,PUNE,24304.02,5,10196.27
C1039312,1970-07-03,46,46,F,CHENNAI,6030.58,2,2004.56
C1048668,,,42,M,MUMBAI,14671.82,3,519.87
C1047336,1953-03-19,63,63,M,CHENNAI,15521.28,3,2952.13
C1032176,1960-03-04,56,56,M,MUMBAI,48140.98,3,463.23
C1048513,1998-02-26,18,18,M,BANGALORE,14703.40,3,10548.36
C1027438,,,42,M,SURAT,22085.99,4,2345.74
C1044907,1964-07-22,52,52,M,CHENNAI,11750.29,4,3003.17
C1048128,1991-05-10,25,25,M,KOLKATA,4606.08,2,2052.35
C1030418,1970-03-21,46,46,F,CHENNAI,31782.37,2,6010.52
C1047857,1986-07-03,30,30,M,HYDERABAD,6317.63,1,340.17
C1011152,1956-02-14,60,60,M,PUNE,5096.44,4,5275.85
C1015053,1964-01-08,52,52,M,HYDERABAD,34169.20,3,553.96
C1025171,1993-11-02,23,23,F,BANGALORE,17456.33,4,689.45
C1046245,1952-11-13,64,64,M,GURGAON,83525.42,3,1945.81
C1040938,1986-02-16,30,30,M,NEW DELHI,24051.86,4,1577.86
C1020653,1995-03-05,21,21,M,CHENNAI,11220.83,3,700.32
C1018212,1975-09-13,41,41,F,KOLKATA,16037.50,1,1442.00
C1021303,1982-09-28,34,34,M,GURGAON,4136.48,2,636.68
C1000952,1991-03-26,25,25,M,MUMBAI,13550.84,3,1559.14
C1025928,1972-03-05,44,44,M,MUMBAI,11911.08,4,4089.75
C1037492,1991-05-27,25,25,F,NEW DELHI,13774.82,2,402.25
C1027743,1963-06-24,53,53,F,PUNE,3325.03,1,916.47
C1045765,1964-06-06,52,52,M,MUMBAI,43542.04,1,46.20
C1014657,1974-03-17,42,42,F,BANGALORE,10223.29,7,8139.76
C1026611,1991-08-18,25,25,M,KOLKATA,10873.57,5,3193.62
C1003063,1958-04-18,58,58,M,THANE,7542.44,5,2508.56
C1013015,1975-12-08,41,41,M,BANGALORE,45212.76,4,4583.18
C1038992,1951-09-10,65,65,F,MUMBAI,3479.66,2,943.52
C1025481,1960-07-22,56,56,M,NEW DELHI,31265.86,5,2300.72
C1037518,1969-04-20,47,47,M,JAIPUR,23367.23,2,519.33
C1028125,1985-11-16,31,31,M,NEW DELHI,16244.17,2,1764.16
C1049647,1989-01-05,27,27,M,HYDERABAD,9384.64,2,1150.48
C1048236,1968-03-18,48,48,F,KOLKATA,7683.56,5,3675.19
C1009445,1979-12-23,37,37,M,AHMEDABAD,64602.32,3,1737.18
C1028108,1970-11-22,46,46,M,BANGALORE,14468.71,1,137.17
C1008174,,,42,M,HYDERABAD,8104.59,1,73.79
C1001774,1976-07-03,40,40,M,PUNE,13997.63,3,925.63
C1043510,1989-06-11,27,27,F,MUMBAI,46857.44,2,248.39
C1023606,1983-01-24,33,33,M,BANGALORE,20002.72,2,4267.39
C1017058,1963-10-10,53,53,M,NOIDA,15399.80,2,1268.25
C1021278,1956-09-11,60,60,F,PUNE,10215.41,4,2333.00
C1034023,1972-12-28,44,44,M,MUMBAI,62125.35,4,1390.23
C1015853,1989-11-12,27,27,M,NEW DELHI,38483.20,3,10445.38
C1041699,1960-02-19,56,56,M,LUCKNOW,2444.05,1,1953.88
C1030470,1955-08-24,61,61,M,NOIDA,77676.44,5,2819.14
C1045074,1966-05-18,50,50,M,MUMBAI,48502.99,1,471.51
C1031034,1967-12-07,49,49,F,NEW DELHI,59432.12,5,6622.61
C1045439,1959-02-23,57,57,F,AHMEDABAD,2125.77,3,575.55
C1046250,1986-11-11,30,30,M,NEW DELHI,14487.90,2,881.06
C1044514,1987-05-20,29,29,F,BANGALORE,11374.99,3,165.33
C1043062,1963-11-26,53,53,F,MUMBAI,14983.45,1,336.17
C1006616,1970-01-28,46,46,M,MUMBAI,14265.07,4,3844.30
C1049507,1996-01-26,20,20,M,MUMBAI,22704.08,2,2684.33
C1041912,1992-11-02,24,24,M,MUMBAI,5859.96,3,593.41
C1011720,1974-08-25,42,42,F,THANE,17484.76,5,5141.87
C1022369,1958-01-05,58,58,F,NEW DELHI,6733.64,5,3948.10
C1001504,,,42,M,KOLKATA,15208.89,1,497.50
C1033448,1986-08-08,30,30,F,PUNE,35869.41,2,5038.82
C1047329,1953-02-07,63,63,M,BANGALORE,12613.36,3,3474.27
C1034163,1968-12-06,48,48,M,GURGAON,3043.74,3,2290.07
C1032900,1960-11-03,56,56,M,MUMBAI,33359.54,1,2653.48
C1024123,1964-07-03,52,52,F,MUMBAI,26061.85,5,8824.36
C1011940,1998-03-21,18,18,F,MUMBAI,2247.83,1,1444.22
C1005463,1957-07-08,59,59,M,CHENNAI,20124.99,3,1370.82
C1039140,1962-11-27,54,54,M,GURGAON,27167.92,5,2443.92
C1008348,1988-09-04,28,28,M,HYDERABAD,17918.13,4,2849.21
C1022158,,,42,M,THANE,19926.94,3,9785.90
C1031215,1951-02-13,65,65,F,THANE,13610.05,5,1689.14
C1025473,1955-12-28,61,61,M,HYDERABAD,121363.00,4,785.30
C1036131,1986-11-13,30,30,M,NEW DELHI,825.02,3,2401.98
C1031152,1953-05-13,63,63,M,HYDERABAD,82507.20,2,3836.28
C1013255,1984-01-27,32,32,F,INDORE,10356.02,2,469.07
C1035454,1988-12-10,28,28,M,MUMBAI,12852.58,2,2107.43
C1002809,,,42,F,PUNE,4905.74,2,2303.48
C1011387,,,42,F,CHENNAI,41017.08,2,2182.23
C1019442,1993-06-28,23,23,M,NEW DELHI,47549.07,3,1415.45
C1011361,1972-05-14,44,44,F,BANGALORE,19409.60,3,1718.72
C1018694,1961-05-12,55,55,M,BANGALORE,16195.28,4,4145.46
C1031848,1956-03-26,60,60,M,KOLKATA,3466.33,2,396.48
C1011828,1987-06-13,29,29,M,MUMBAI,4717.57,3,1884.86
C1041825,1972-04-16,44,44,M,NEW DELHI,14481.23,1,552.20
C1008358,,,42,M,LUCKNOW,84056.59,6,2808.61
C1014924,1988-12-02,28,28,F,BANGALORE,17039.78,2,351.95
C1002313,1957-06-15,59,59,M,GURGAON,6318.46,4,2801.70
C1022168,,,42,F,INDORE,11509.86,1,1261.20
C1029158,1997-07-20,19,19,M,BANGALORE,26071.50,1,599.90
C1003419,,,42,F,GURGAON,9917.84,3,3035.33
C1048411,1979-12-22,37,37,M,CHENNAI,15019.17,2,911.09
C1002613,1995-08-04,21,21,F,MUMBAI,20772.67,6,2939.64
C1022118,1988-04-26,28,28,M,HYDERABAD,10789.56,4,3814.91
C1014913,1964-12-01,52,52,M,NEW DELHI,3683.95,1,223.19
C1048620,1982-01-06,34,34,F,KOLKATA,22177.70,5,2813.62
C1035969,1975-11-02,41,41,M,JAIPUR,8653.50,1,1473.32
C1020058,1959-10-11,57,57,M,CHENNAI,2520.34,3,961.66
C1048288,1972-11-04,44,44,M,KOLKATA,7695.11,4,13649.50
C1034266,1956-01-09,60,60,F,HYDERABAD,8552.71,3,1709.47
C1006141,1990-07-08,26,26,M,PUNE,13547.35,1,345.88
C1014156,1995-06-01,21,21,M,HYDERABAD,30891.94,4,4539.83
C1046428,1984-09-19,32,32,M,THANE,35792.10,1,510.75
C1016828,1972-05-02,44,44,M,KOLKATA,4443.55,3,2248.72
C1039521,1992-03-02,24,24,M,MUMBAI,5719.52,4,844.71
C1031474,1968-01-25,48,48,F,PATNA,4866.74,2,1731.29
C1025975,1953-05-28,63,63,M,NOIDA,11011.96,2,1014.91
C1015170,1964-06-10,52,52,F,MUMBAI,41759.03,1,54.73
C1002575,1997-07-17,19,19,M,KOLKATA,16296.64,2,1080.27
C1017775,1959-05-24,57,57,UNKNOWN,PATNA,24475.66,5,2229.06
C1000199,,,42,F,BANGALORE,1176.77,2,1044.97
C1000974,1984-08-28,32,32,M,MUMBAI,40395.27,2,791.56
C1035915,1991-11-12,25,25,M,NEW DELHI,26232.37,2,1364.52
C1012045,1953-03-16,63,63,M,MUMBAI,2383.81,4,1432.01
C1011574,1967-06-05,49,49,M,THANE,10878.20,2,1941.10
C1024088,,,42,M,NEW DELHI,26258.25,1,1133.88
C1001159,1976-05-15,40,40,M,NEW DELHI,16205.81,3,763.61
C1014108,1998-04-18,18,18,M,KOLKATA,9117.66,1,21.73
C1010543,1973-12-12,43,43,M,PUNE,7385.75,4,7167.12
C1037193,1967-10-15,49,49,M,PUNE,8011.26,1,689.20
C1005829,1991-05-18,25,25,M,KOLKATA,10432.51,5,2523.95
C1000686,1987-12-24,29,29,M,THANE,328216.14,3,2699.37
C1024189,1951-10-11,65,65,M,NOIDA,9190.60,1,404.56
C1031207,1994-02-05,22,22,F,CHENNAI,18257.76,2,2675.38
C1026929,1990-10-02,26,26,F,MUMBAI,775.78,4,1441.47
C1023494,1968-12-11,48,48,M,CHENNAI,14485.94,2,618.24
C1038852,1978-06-21,38,38,M,LUCKNOW,4334.64,5,1775.81
C1046719,1967-08-16,49,49,F,BANGALORE,3508.08,4,3223.53
C1012220,1980-10-08,36,36,F,LUCKNOW,12165.42,4,7031.96
C1017162,1997-03-14,19,19,M,GURGAON,2832.30,6,1760.11
C1040793,1981-12-24,35,35,F,CHENNAI,4665.90,4,571.31
C1047735,1970-12-21,46,46,M,NEW DELHI,18658.93,3,6907.22
C1007380,1959-11-18,57,57,M,BANGALORE,18317.73,4,5662.61
C1032052,1977-05-23,39,39,M,CHENNAI,63000.94,2,2240.93
C1006673,1957-10-26,59,59,M,KOLKATA,12180.23,1,547.98
C1033911,1987-02-11,29,29,M,HYDERABAD,60161.59,2,1614.19
C1027907,1959-02-15,57,57,M,MUMBAI,6798.47,4,8083.58
C1011496,1956-08-03,60,60,F,CHENNAI,30231.78,2,916.48
C1015460,1997-05-11,19,19,M,JAIPUR,4455.21,2,360.88
C1011989,1971-10-15,45,45,F,HYDERABAD,31449.09,1,179.95
C1015860,1965-07-22,51,51,M,AHMEDABAD,25612.30,5,1145.94
C1034825,1951-01-09,65,65,M,MUMBAI,57155.25,1,1408.43
C1016892,1966-12-09,50,50,F,MUMBAI,34075.93,4,3992.16
C1032449,1969-09-25,47,47,F,SURAT,47783.63,1,302.34
C1049266,,,42,M,MUMBAI,6519.39,2,706.36
